image_url,latitude,longitude,scientific_name,common_name
https://inaturalist-open-data.s3.amazonaws.com/photos/268423701/medium.jpg,24.2238663531,120.7239605899,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/269151748/medium.jpg,23.1544674615,120.8198376755,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/269256698/medium.jpeg,24.2133998559,120.6580080821,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/269266985/medium.jpg,24.2507648073,120.6252692729,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/269267034/medium.jpg,24.2310124636,120.6821641759,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/277393166/medium.jpeg,24.1394759748,121.3132968382,Hynobius sonani,楚南氏山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/277393179/medium.jpeg,24.0922415353,121.3131027282,Hynobius sonani,楚南氏山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/277393295/medium.jpeg,24.1041915078,121.1929669914,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/277452812/medium.jpeg,24.1981893309,121.0065415759,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/277981212/medium.jpeg,23.5141038552,120.8122922332,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/278394992/medium.jpg,23.9710930035,120.9773185674,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/281654967/medium.jpg,23.4115330744,120.9295179643,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/284856859/medium.jpeg,23.4364861091,120.9059207916,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/286184330/medium.jpeg,25.0951720854,121.5962531592,Cyprinus carpio,鯉魚,"Taipei,"
https://inaturalist-open-data.s3.amazonaws.com/photos/286412613/medium.jpeg,23.2573740858,119.6738651026,Tridacna maxima,長硨磲蛤
https://inaturalist-open-data.s3.amazonaws.com/photos/289580690/medium.jpeg,24.2667897318,121.0029088237,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/292523670/medium.jpg,24.7084723474,120.8274024349,Silurus asotus,鯰
https://inaturalist-open-data.s3.amazonaws.com/photos/292528292/medium.jpeg,22.6798364548,120.301466771,Cyprinus carpio,鯉魚
https://inaturalist-open-data.s3.amazonaws.com/photos/294026907/medium.jpeg,23.5496172102,120.9489802338,Hynobius arisanensis,阿里山山椒魚
https://static.inaturalist.org/photos/294030693/medium.jpeg,23.4766926025,120.9649916063,Hynobius arisanensis,阿里山山椒魚
https://static.inaturalist.org/photos/294031011/medium.jpeg,23.5286425226,120.8464451022,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/294703076/medium.jpeg,25.1511463287,121.5478836,Cyprinus carpio,鯉魚
https://inaturalist-open-data.s3.amazonaws.com/photos/295258884/medium.jpg,24.3801659893,121.0703723542,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/296260627/medium.jpg,24.663087379,121.5477375612,Hynobius fucus,觀霧山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/298747203/medium.jpg,24.2979590384,121.1022152994,Hynobius formosanus,臺灣山椒魚
https://static.inaturalist.org/photos/298768038/medium.jpeg,23.5045861529,120.9923232046,Hynobius arisanensis,阿里山山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/298804008/medium.jpg,24.3723327565,121.0558311002,Hynobius formosanus,臺灣山椒魚
https://static.inaturalist.org/photos/302406051/medium.jpg,24.6256414257,121.5539570274,Hynobius fucus,觀霧山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/303067609/medium.jpeg,24.3852552828,121.0196428917,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/310265590/medium.jpeg,22.7106479332,121.4190900077,Tridacna maxima,長硨磲蛤
https://inaturalist-open-data.s3.amazonaws.com/photos/310284514/medium.jpg,23.4729749973,120.8772976029,Hynobius arisanensis,阿里山山椒魚
https://static.inaturalist.org/photos/313573981/medium.jpeg,23.4766929644,120.9560161994,Hynobius arisanensis,阿里山山椒魚
https://static.inaturalist.org/photos/313976560/medium.jpg,23.5527753847,119.610129548,Tridacna squamosa,鱗硨磲蛤
https://inaturalist-open-data.s3.amazonaws.com/photos/320726963/medium.jpeg,24.1737626998,121.2025187278,Hynobius sonani,楚南氏山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/321235358/medium.jpg,24.0975861263,121.2680706768,Hynobius sonani,楚南氏山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/321237763/medium.jpg,24.1084892693,121.0436350211,Hynobius formosanus,臺灣山椒魚
https://inaturalist-open-data.s3.amazonaws.com/photos/321238180/medium.jpg,24.1254431437,121.0043452302,Hynobius formosanus,臺灣山椒魚
https://static.inaturalist.org/photos/323769947/medium.jpg,24.5490708275,121.4987966151,Hynobius fucus,觀霧山椒魚
https://static.inaturalist.org/photos/323787067/medium.jpeg,24.8918094166,121.4901776866,Silurus asotus,鯰
