image_url,latitude,longitude,scientific_name,common_name,place_guess
https://static.inaturalist.org/photos/45937986/medium.jpeg,23.3006400795,121.2951954965,Pelophylax fukienensis,福建側褶蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/46138252/medium.jpeg,24.2743189275,120.8252877765,Pelophylax fukienensis,福建側褶蛙,Taiwan
https://static.inaturalist.org/photos/46489909/medium.jpeg,23.7844495323,120.5479301779,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46804812/medium.jpeg,23.7162939288,120.4345488125,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46805736/medium.jpeg,23.7777988092,120.5561312649,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46806312/medium.jpeg,23.6127723311,120.5971996908,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46807159/medium.jpeg,23.7147429379,120.4970815475,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46807959/medium.jpeg,23.6824946213,120.5605802732,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46809475/medium.jpeg,23.6860188608,120.4769304563,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46810576/medium.jpeg,23.6595558982,120.5022933074,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/46992780/medium.jpg,24.5220340391,121.0447415436,Zhangixalus taipeianus,臺北樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/47323159/medium.jpg,24.8403320138,121.4273563914,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/47327362/medium.jpg,25.0813813592,121.5897844635,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/47333773/medium.jpeg,23.784004065,120.4852187782,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/47335331/medium.jpeg,23.6486899886,120.5344119549,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/47335854/medium.jpeg,24.6040834757,121.4494851734,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/47335872/medium.jpeg,24.7763944539,121.4560321945,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/47336475/medium.jpeg,23.7563156413,120.4344478243,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/47523182/medium.jpeg,23.6144201209,120.5366030145,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/47524498/medium.jpeg,23.6401317122,120.5349996342,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/47591804/medium.jpeg,25.0038480283,121.4107710677,Pelophylax fukienensis,福建側褶蛙,Taiwan
https://static.inaturalist.org/photos/48049187/medium.jpeg,23.6814800531,120.5496647005,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/48244225/medium.jpeg,24.5022237315,121.1242234362,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/48356429/medium.jpeg,22.1847591785,120.6356139353,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/48451325/medium.jpeg,24.947695764,121.4810947488,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://static.inaturalist.org/photos/48647188/medium.jpg,24.4909777234,121.1879528358,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/48756195/medium.jpg,23.6687850875,120.2388593458,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/48764629/medium.jpeg,23.6868411685,120.4399454901,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/48822256/medium.jpg,25.0686640662,121.4779710854,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/48862354/medium.jpeg,25.0987994708,121.6193527707,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/49659701/medium.jpeg,25.1425493598,121.5313635844,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/50083091/medium.jpeg,24.1755826816,120.6594128107,Micryletta steinegeri,史丹吉氏小雨蛙,Taiwan
https://static.inaturalist.org/photos/50083165/medium.jpeg,24.1472778829,120.7867176632,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/50130579/medium.jpeg,23.8032793428,120.9737164985,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/50130984/medium.jpeg,23.8358357771,120.9342272957,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/50211862/medium.jpg,25.1847503832,121.5880509456,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/50215461/medium.jpeg,24.879725916,121.4740345932,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/50219102/medium.jpeg,24.8788865642,121.4956430369,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/50219120/medium.jpeg,24.810685285,121.5499453918,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://static.inaturalist.org/photos/51181036/medium.jpg,23.4096608831,120.8418675148,Hynobius arisanensis,阿里山山椒魚,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/51195006/medium.jpeg,23.063809943,120.2496886065,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/51195423/medium.jpeg,23.0079375036,120.3712389133,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/51195516/medium.jpeg,23.1741858721,120.2235648329,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/51196090/medium.jpeg,23.0872447763,120.2106554276,Zhangixalus arvalis,諸羅樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/52062415/medium.jpeg,24.1226291543,121.2607081124,Hynobius sonani,楚南氏山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/52194460/medium.jpeg,23.2735242342,120.4405221311,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/52202788/medium.jpeg,24.7696394284,121.1400429222,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/52286444/medium.jpg,22.1724791994,120.8730996405,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/52663793/medium.jpg,23.8637479034,120.958402867,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/52675905/medium.jpeg,23.5061440576,120.4590449566,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/52757694/medium.jpeg,23.4392689455,120.4688361738,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/53458216/medium.jpeg,24.0010032376,120.7075719258,Micryletta steinegeri,史丹吉氏小雨蛙,Taiwan
https://static.inaturalist.org/photos/53458221/medium.jpeg,24.0903989324,120.7299905034,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/53458396/medium.jpeg,24.0667509777,120.6840590332,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/53458436/medium.jpeg,24.157604862,120.6767621359,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/53536504/medium.jpg,23.9811086542,120.821436471,Silurus asotus,鯰,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/53694651/medium.jpeg,24.6519776266,121.7238282603,Zhangixalus prasinatus,翡翠樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/53847086/medium.jpg,24.5524227637,120.8866805211,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/53949790/medium.jpg,24.8435838714,121.4504632135,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/53954871/medium.jpg,24.4017507438,120.8318389738,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/54046235/medium.jpeg,24.8046634541,121.7908686781,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/54068101/medium.jpeg,24.0977383509,120.6994206528,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/54210083/medium.jpg,24.9342145898,121.5664745328,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/54217684/medium.jpeg,24.8254731125,121.4177855378,Zhangixalus aurantiventris,橙腹樹蛙,Taiwan
https://static.inaturalist.org/photos/54221290/medium.jpg,24.8662875,121.5225941662,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/54355628/medium.jpeg,24.6071560299,121.0793547265,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/54435731/medium.jpeg,24.2586524388,121.3237169295,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/54435759/medium.jpeg,24.2552345714,121.2875409709,Hynobius formosanus,臺灣山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/54435770/medium.jpeg,24.3050563186,121.2026399154,Hynobius formosanus,臺灣山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/54447171/medium.jpg,23.5746037499,120.4402357879,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/54856849/medium.jpeg,24.8256705289,121.424349147,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/55089423/medium.jpeg,24.7405604413,121.6430990477,Zhangixalus prasinatus,翡翠樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/55154077/medium.jpeg,24.4894085856,120.9137899476,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/55154078/medium.jpeg,24.549884065,120.8282906668,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/55154079/medium.jpeg,24.5600032817,120.9834633654,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/55158471/medium.jpeg,23.4262106027,120.7537689169,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/55157392/medium.jpeg,24.1148212016,120.6323231325,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/55461636/medium.jpeg,25.1527275456,121.5736867314,Pelophylax fukienensis,福建側褶蛙,Taiwan
https://static.inaturalist.org/photos/55463140/medium.jpg,24.8586427176,121.598039389,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/55463156/medium.jpg,24.8691560584,121.4190805473,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/55544799/medium.jpeg,24.981373457,121.4636211714,Rana longicrus,長腳赤蛙,Taiwan
https://static.inaturalist.org/photos/55615546/medium.jpeg,23.5081929906,120.9341859939,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://static.inaturalist.org/photos/55615664/medium.jpeg,23.5630979816,120.8133663833,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/55804202/medium.jpeg,23.6363531883,120.6002616177,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/55835457/medium.jpeg,23.7846724654,120.6881123694,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/55950129/medium.jpeg,24.6479851126,121.7907795994,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/55950130/medium.jpeg,24.6565810971,121.7438127001,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/55960897/medium.jpeg,22.8313374614,120.9200264613,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/56025480/medium.jpeg,24.7560930414,121.4577315004,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/71921981/medium.jpeg,25.1940393316,121.6996386188,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/56033963/medium.jpg,24.0551007848,120.7050041668,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/56034557/medium.jpg,24.1982580184,120.7791842339,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/56172409/medium.jpeg,25.1920765905,121.5366273376,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/56217321/medium.jpeg,25.0679365209,121.4102124497,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/56642295/medium.jpg,23.610186719,120.5029374905,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/56739631/medium.jpg,23.6038079639,120.5768826651,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/57056600/medium.jpeg,23.5901347288,120.4485209381,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/57221892/medium.jpeg,24.5084478157,121.0334249204,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/57391004/medium.jpeg,23.7190063594,120.4616537769,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/57399240/medium.jpeg,23.5088054538,120.4039104206,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/57539318/medium.jpeg,24.6048735636,121.1923847337,Zhangixalus taipeianus,臺北樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/57686774/medium.jpg,25.1726444759,121.7765701978,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/57751665/medium.jpeg,24.936549707,121.43926366,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/57998426/medium.jpg,24.7536032511,121.7361808328,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58033857/medium.jpeg,23.4872018109,120.920063495,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58034149/medium.jpeg,23.5118296207,120.8389185424,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58034204/medium.jpeg,23.4000445482,120.832844314,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58046543/medium.jpeg,24.7992672134,121.6551770897,Rana longicrus,長腳赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58046701/medium.jpeg,24.9335201243,121.5796996274,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58132158/medium.jpeg,24.5603071834,121.0604879695,Hynobius fucus,觀霧山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58135219/medium.jpeg,24.810015702,121.4507925112,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58135221/medium.jpeg,24.9840720081,121.5410964193,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58214536/medium.jpeg,24.4121045923,121.2720954188,Hynobius fucus,觀霧山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58219360/medium.jpeg,24.488520999,121.1131778678,Hynobius fucus,觀霧山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58219381/medium.jpeg,24.4316996557,121.0412915904,Hynobius fucus,觀霧山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58219399/medium.jpeg,24.4069616359,121.1912052872,Hynobius fucus,觀霧山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58321120/medium.jpeg,25.0613038944,121.4486198769,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58321209/medium.jpeg,25.078049394,121.4701742836,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58321166/medium.jpeg,25.0753584905,121.48631158,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58321254/medium.jpeg,25.0620733582,121.5125893766,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58363352/medium.jpeg,25.0768330974,121.5310053888,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58351917/medium.jpeg,23.4890556544,120.9020736982,Hynobius arisanensis,阿里山山椒魚,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/58355534/medium.jpeg,24.7795701136,121.4996517963,Hynobius fucus,觀霧山椒魚,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58359677/medium.jpeg,25.1955779813,121.4402489928,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58362124/medium.jpg,25.1063304243,121.5909943231,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/58573715/medium.jpeg,24.991748432,121.4244201732,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://static.inaturalist.org/photos/58573737/medium.jpeg,25.063925462,121.4336412714,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/58739850/medium.jpeg,25.0967721896,121.4543560396,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/59102634/medium.jpeg,25.1278317577,121.5122386111,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/59181060/medium.jpg,25.1275435698,121.5562182664,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/59272518/medium.jpeg,24.743662448,121.0771848217,Rana longicrus,長腳赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/59484798/medium.jpeg,25.0482126368,121.5417588512,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/59484801/medium.jpeg,25.1474010491,121.4301068422,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/59484811/medium.jpeg,25.1089044124,121.4043924313,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/59740166/medium.jpeg,23.7361314207,120.7535898464,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/59817828/medium.jpeg,24.8320547599,121.4728027386,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/59943605/medium.jpeg,24.6811594775,121.2193197811,Rana sauteri,梭德氏赤蛙,Taiwan
https://static.inaturalist.org/photos/60068126/medium.jpeg,24.0198217207,120.7798934302,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60125766/medium.jpeg,23.6013422856,120.694147425,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/60126746/medium.jpeg,24.2828011475,120.7399646035,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60126772/medium.jpeg,24.2615041603,120.6608342938,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60126822/medium.jpeg,24.2396175506,120.7770633354,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60220284/medium.jpeg,24.9835754238,121.1091841418,Hylarana taipehensis,臺北赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60377961/medium.jpeg,25.0532642217,121.4913441945,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60377991/medium.jpeg,25.0345289985,121.5233925086,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60378614/medium.jpeg,25.0432175174,121.5094781308,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60378619/medium.jpeg,25.1985073,121.5758048411,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60378623/medium.jpeg,25.0174717946,121.4597609808,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/60428748/medium.jpg,25.0396035749,121.4181805771,Pelophylax fukienensis,福建側褶蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60879427/medium.jpeg,24.0222517263,120.719661781,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60879668/medium.jpeg,24.1765712264,120.6397012061,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/60940290/medium.jpeg,24.8187074927,121.4286403569,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/61118231/medium.jpg,24.1637365069,120.6866354797,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/61118502/medium.jpg,24.0791484478,120.6077321372,Rana sauteri,梭德氏赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/61132477/medium.jpeg,24.7110367811,121.6144213719,Rana longicrus,長腳赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/61372516/medium.jpg,23.756734234,120.8812572339,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/61488889/medium.jpg,21.826260777,120.7058038891,Micryletta steinegeri,史丹吉氏小雨蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/62094292/medium.jpeg,23.6916758574,120.4536436802,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/62108501/medium.jpeg,25.0253684547,121.5595642173,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62856357/medium.jpg,25.1583102172,121.5595102873,Rana longicrus,長腳赤蛙,Taiwan
https://static.inaturalist.org/photos/62915026/medium.jpeg,23.6661478151,120.5226545786,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://static.inaturalist.org/photos/62915087/medium.jpeg,23.6632584432,120.5502940038,Zhangixalus arvalis,諸羅樹蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/62995099/medium.jpeg,25.0567695642,121.5261207658,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995113/medium.jpeg,25.1363925274,121.5480883209,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995127/medium.jpeg,25.1301062236,121.4146013256,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995129/medium.jpeg,25.0205450543,121.5526479788,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995134/medium.jpeg,25.0992955101,121.5562506993,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995138/medium.jpeg,25.0681264943,121.4702726799,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995142/medium.jpeg,25.0811871649,121.5871875694,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995145/medium.jpeg,25.1524466381,121.472097328,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/62995149/medium.jpeg,25.0448653377,121.4904419959,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://static.inaturalist.org/photos/63012745/medium.jpg,23.6078194082,120.6800034539,Rana sauteri,梭德氏赤蛙,"Taiwan, TW"
https://inaturalist-open-data.s3.amazonaws.com/photos/63089513/medium.jpeg,25.0120572719,121.5764431856,Rana longicrus,長腳赤蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236394/medium.jpeg,25.1185851259,121.5955568981,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236398/medium.jpeg,25.1795122418,121.4030911641,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236399/medium.jpeg,25.1062416148,121.4644657244,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236402/medium.jpeg,25.0318914478,121.4671963016,Zhangixalus taipeianus,臺北樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236405/medium.jpeg,25.0674357583,121.4578807247,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236409/medium.jpeg,25.04981696,121.5543781201,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63236426/medium.jpeg,25.1211758861,121.4179215493,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63328382/medium.jpg,25.0901878391,121.7159436604,Zhangixalus prasinatus,翡翠樹蛙,Taiwan
https://inaturalist-open-data.s3.amazonaws.com/photos/63379703/medium.jpg,25.015210181,121.4180511326,Zhangixalus taipeianus,臺北樹蛙,Taiwan
